,movie_runtime,log_revenues,Revenue_with_inflation,Interval
100,94.0,17.273264896802296,31745606.532608695,60-120
101,143.0,19.652997573954075,342916513.26863354,120-180
102,131.0,16.949518705725634,22965845.816149067,120-180
103,93.0,16.990100863195764,23917019.18322981,60-120
104,112.0,19.198368762270213,217643456.7357143,60-120
105,144.0,19.0841221691569,194146224.79285714,120-180
106,40.0,17.062064831861456,25701626.398757763,0-60
107,86.0,14.04826259215045,1262068.4906832299,60-120
108,87.0,18.399012440638977,97856476.7916149,60-120
109,109.0,13.585509436535114,794532.7114906833,60-120
110,108.0,16.18326805752229,10673430.254658384,60-120
111,93.0,15.61092731665583,6021983.9130434785,60-120
112,98.0,17.751380644223723,51206684.8121118,60-120
113,104.0,17.837900928881414,55834411.39161491,60-120
114,121.0,17.074468901423934,26022416.59937888,120-180
115,124.0,17.491827519627815,39500643.45062112,120-180
116,104.0,17.257709073846794,31255598.617080744,60-120
117,91.0,17.77104437372734,52223564.266770184,60-120
118,105.0,13.942651814589327,1135577.4142857143,60-120
119,83.0,18.757764506468316,140085639.80807453,60-120
120,95.0,17.310417310756737,32947215.57391304,60-120
121,90.0,16.304081494611854,12044052.10279503,60-120
122,118.0,18.648774394484622,125620296.39999999,60-120
123,90.0,20.227992908016635,609404560.4624224,60-120
124,120.0,19.476397112382575,287403328.3335404,60-120
125,94.0,11.324515159621374,82827.47919254658,60-120
126,110.0,17.21897081021821,30067962.984472048,60-120
127,111.0,10.804979715036442,49265.51956521739,60-120
128,91.0,18.543328104247497,113048569.65062112,60-120
129,93.0,16.908766618069098,22048753.288819876,60-120
130,95.0,17.099955241541963,26694156.494720496,60-120
131,92.0,17.101364367501972,26731798.438509315,60-120
132,95.0,19.54382593011399,307450891.5295031,60-120
133,88.0,16.348877143020797,12595839.80279503,60-120
134,116.0,12.942261932721777,417592.7409937888,60-120
135,105.0,17.832813183348463,55551061.531677015,60-120
136,96.0,13.955206658582389,1149924.2844720497,60-120
137,122.0,18.970571375593845,173306346.51956522,120-180
138,86.0,15.928806720200427,8275473.682608696,60-120
139,113.0,12.041087509742244,169581.26149068322,60-120
140,97.0,17.96751659871116,63561379.208385095,60-120
141,86.0,20.168053704130962,573950494.547205,60-120
142,86.0,15.800080896026104,7275920.527639751,60-120
143,104.0,18.973449940781563,173805938.84503105,60-120
144,95.0,10.789906769987455,48528.51149068323,60-120
145,105.0,17.30207985693945,32673661.641925465,60-120
146,90.0,17.42646964358999,37001523.43167702,60-120
147,94.0,16.656356402108145,17130248.931677017,60-120
148,107.0,15.574179127412883,5804703.687267081,60-120
149,99.0,13.226330526131196,554782.001863354,60-120
150,86.0,15.66533463127253,6358700.759006211,60-120
151,117.0,18.69929944224026,132130343.25434782,60-120
152,97.0,14.723255562130355,2478726.7080745343,60-120
153,121.0,18.629369342427577,123206127.30279502,120-180
154,92.0,20.500720495247563,800478710.8627329,60-120
155,99.0,18.51451607773344,109837886.51304348,60-120
156,121.0,14.018567372926528,1225142.0726708074,120-180
157,86.0,17.242813419568805,30793476.377018634,60-120
158,112.0,18.766289683619075,141284999.81801242,60-120
159,123.0,17.69944106965288,48614921.55621118,120-180
160,132.0,17.894153516829004,59065261.44968944,120-180
161,98.0,15.150996924049613,3801844.5850931676,60-120
162,97.0,17.91900844716041,60551720.8068323,60-120
163,86.0,17.491668912959653,39494378.88198758,60-120
164,106.0,18.76199145022182,140679027.1521739,60-120
165,99.0,17.517147908789305,40513585.03478261,60-120
166,123.0,18.53187026361328,111760669.5226708,120-180
167,92.0,17.992537362501782,65171796.383229814,60-120
168,97.0,19.959448540065427,465884608.4456522,60-120
169,85.0,12.840231319396688,377087.0416149068,60-120
170,123.0,18.520167454136562,110460379.06614907,120-180
171,95.0,16.927633088612794,22468684.295341615,60-120
172,137.0,18.79232840077635,145012195.0695652,120-180
173,89.0,19.48886713702249,291009693.9204969,60-120
174,132.0,18.90090048421311,161642955.78229812,120-180
175,202.0,15.849545705014847,7644872.388198758,180-240
176,104.0,16.10531647483952,9873021.308385093,60-120
177,115.0,17.257831513342882,31259425.77111801,60-120
178,101.0,16.623523487049813,16576945.90341615,60-120
179,97.0,16.105545750573544,9875285.2121118,60-120
180,96.0,13.415875888092542,670564.9788819875,60-120
181,106.0,17.27966315777787,31949374.39285714,60-120
182,105.0,17.861232808727802,57152449.53136646,60-120
183,103.0,18.868805665445354,156537423.2326087,60-120
184,101.0,18.906590294091558,162565294.9478261,60-120
185,153.0,21.19997699200052,1610768114.6245341,120-180
186,98.0,13.442941524547695,688962.0885093168,60-120
187,93.0,14.364247422215088,1731065.0661490683,60-120
188,119.0,20.210019411977687,598549275.9440993,60-120
189,133.0,18.446744070358864,102640594.50155279,120-180
190,91.0,17.14816435891908,28012582.96832298,60-120
191,136.0,19.632907615443123,336096075.2984472,120-180
192,117.0,18.320471708510937,90464829.47142857,60-120
193,95.0,15.758588388565327,6980201.821428571,60-120
194,101.0,15.473690037113677,5249744.869565217,60-120
195,133.0,17.637152385897416,45679144.082919255,120-180
196,109.0,17.668068225853986,47113409.71801242,60-120
197,81.0,15.515820535296411,5475644.454347826,60-120
198,75.0,12.0369864220898,168887.21801242235,60-120
199,102.0,17.648500669723877,46200476.49409938,60-120
200,104.0,11.246299616067047,76595.9602484472,60-120
201,93.0,14.433794129778496,1855740.0621118012,60-120
202,85.0,18.60398225378432,120117652.00186335,60-120
203,104.0,15.980136895649464,8711346.206832297,60-120
204,125.0,17.24739227331854,30934798.501552794,120-180
205,120.0,18.74002644759344,137622700.93664595,60-120
206,120.0,14.179743739801824,1439409.8192546584,60-120
207,85.0,14.08066967477712,1303638.3900621117,60-120
208,144.0,19.781310990269716,389864963.7242236,120-180
209,140.0,20.06572486398668,518123849.8326087,120-180
210,178.0,21.08804111355765,1440190327.3304348,120-180
211,87.0,13.651425408795735,848669.7552795031,60-120
212,108.0,14.828931228123096,2755008.891925466,60-120
213,106.0,18.12926404688892,74720425.53191489,60-120
214,85.0,16.441148120163525,13813378.267021274,60-120
215,96.0,16.798930901772067,19755271.0393617,60-120
216,82.0,16.495931814255382,14591238.652482267,60-120
217,102.0,16.951788909795084,23018042.198581558,60-120
218,90.0,17.035639299731848,25031342.553191487,60-120
219,121.0,17.31645707065973,33146810.992907796,120-180
220,114.0,17.54994146039893,41864193.9716312,60-120
221,93.0,16.812085216399705,20016854.79574468,60-120
222,109.0,16.934467529880664,22622771.14751773,60-120
223,78.0,16.714798808802332,18161214.53900709,60-120
224,83.0,17.397029477620926,35928071.27659574,60-120
225,80.0,16.514255089405363,14861062.411347516,60-120
226,80.0,15.971260182705981,8634360.283687942,60-120
227,70.0,16.856298371076033,20921719.148936167,60-120
228,102.0,18.229863245445035,82628337.23404254,60-120
229,69.0,16.071801411927858,9547609.929078013,60-120
230,77.0,15.972910262882273,8648619.431560284,60-120
231,137.0,16.99279003879774,23981422.80520161,120-180
232,97.0,15.90294133654969,8064169.888145161,60-120
233,98.0,16.050550030820716,9346850.791814515,60-120
234,108.0,17.46407418069292,38419441.58427419,60-120
235,107.0,18.582181146520306,117527293.12854837,60-120
236,95.0,17.405431476244406,36231210.58673387,60-120
237,92.0,13.624401308707263,826042.3387096773,60-120
238,115.0,18.782879594190742,143648455.8858871,60-120
239,120.0,15.936087715947654,8335947.258064515,60-120
240,113.0,19.382667576502246,261689063.5243145,60-120
241,130.0,14.798308348022028,2671921.2690322576,120-180
242,108.0,17.03952216450128,25128724.81004032,60-120
243,97.0,16.202681632447245,10882664.109758064,60-120
244,126.0,15.944871786098867,8409493.34766129,120-180
245,96.0,16.65353989704167,17082069.379596774,60-120
246,113.0,17.76646375973672,51984895.32012096,60-120
247,110.0,18.082674013377844,71319048.77004032,60-120
248,99.0,16.771409726403395,19218996.06754032,60-120
249,90.0,20.08015754221678,525655988.36016124,60-120
250,95.0,15.442696522505074,5089532.423427419,60-120
251,93.0,11.544936909623342,103252.93221774192,60-120
252,96.0,17.128864499374604,27477127.777177416,60-120
253,94.0,12.09546314234588,179057.65758064514,60-120
254,86.0,11.928891837256499,151583.48939516128,60-120
255,124.0,17.96368315653949,63318186.76673386,120-180
256,98.0,15.48986077572235,5335327.221612902,60-120
257,82.0,20.02770810570915,498796176.1834274,60-120
258,93.0,16.048886664220667,9331316.475604838,60-120
259,112.0,17.17530645381983,28783315.485685483,60-120
260,93.0,16.61813143644714,16487802.720524192,60-120
261,98.0,17.42817798773468,37064788.791693546,60-120
262,95.0,11.20045535870895,73163.75,60-120
263,89.0,15.827866373632936,7480920.27375,60-120
264,102.0,12.52864208902156,276134.1532258064,60-120
265,100.0,18.725472219909264,135634214.3568145,60-120
266,100.0,14.193244596099968,1458974.859596774,60-120
267,107.0,18.81735815959747,148687620.9677419,60-120
268,123.0,16.509023713559085,14783521.607782256,120-180
269,93.0,16.7427593491337,18676177.685443547,60-120
270,103.0,15.979958286467413,8709790.419354837,60-120
271,89.0,17.97375815740106,63959341.94907258,60-120
272,108.0,20.479207794396114,783442159.9621774,60-120
273,94.0,15.775166337212331,7096883.749999999,60-120
274,108.0,20.046695768660477,508357637.4950806,60-120
275,102.0,15.39195053708023,4837702.795927419,60-120
276,108.0,17.294611864040476,32430563.824999996,60-120
277,90.0,11.093049742505169,65712.8481048387,60-120
278,105.0,16.848975154690102,20769064.51612903,60-120
279,125.0,19.573644482323182,316756685.12923384,120-180
280,75.0,17.261968596075114,31389016.480604835,60-120
281,100.0,17.76979411862876,52158312.2885887,60-120
282,105.0,16.842448218691853,20633947.590725806,60-120
283,110.0,17.602695458414246,44131989.300282255,60-120
284,86.0,10.239555227206461,27988.67455645161,60-120
285,101.0,17.653564705244776,46435030.74241935,60-120
286,101.0,16.877479893216805,21369599.65649193,60-120
287,99.0,16.454688189971368,14001684.334798386,60-120
288,116.0,14.895722432986267,2945303.521209677,60-120
289,117.0,17.625546347835506,45152054.82362903,60-120
290,114.0,15.558369827220188,5713656.972862903,60-120
291,81.0,14.535572673238878,2054560.8262903225,60-120
292,102.0,15.222347731884861,4083021.0747983865,60-120
293,106.0,16.815329408851312,20081898.77552419,60-120
294,101.0,19.034102191886543,184673912.36116934,60-120
295,99.0,15.944245741559637,8404230.277903225,60-120
296,105.0,18.33529940285629,91816208.46971773,60-120
297,96.0,18.377668442710192,95789960.6639516,60-120
298,109.0,17.443219961234693,37626530.62370967,60-120
299,98.0,16.718646549739056,18231228.799637094,60-120
300,94.0,16.190934905104836,10755576.315887095,60-120
301,89.0,19.204923769262752,219074797.21475804,60-120
302,91.0,10.50795313141225,36605.476209677414,60-120
303,102.0,14.92792257136022,3041686.1412903224,60-120
304,117.0,17.988519868144458,64910494.300282255,60-120
305,90.0,17.772889435150102,52320008.89633064,60-120
306,102.0,15.290843178609096,4372489.911491935,60-120
307,145.0,19.1740341924245,212411118.38862902,120-180
308,96.0,20.367954942378812,700955486.0767338,60-120
309,106.0,18.98010835600179,174967072.31814516,60-120
310,117.0,19.750574967156744,378064346.20669353,60-120
311,101.0,14.977484520163236,3196236.302741935,60-120
312,116.0,17.58814373486109,43494442.742903225,60-120
313,123.0,19.237572073205275,226345256.06133062,120-180
314,133.0,19.725360670611526,368650895.1612903,120-180
315,103.0,16.76924202030593,19177380.054516125,60-120
316,98.0,15.389077798789055,4823825.284637096,60-120
317,119.0,17.365018347782787,34796186.23471774,60-120
318,83.0,16.772692424358265,19243664.05189516,60-120
319,100.0,14.443268199997707,1873405.0211693547,60-120
320,95.0,12.33081634569164,226571.6129032258,60-120
321,92.0,16.143945152218382,10261864.970766127,60-120
322,94.0,17.1050444726657,26830355.50693548,60-120
323,113.0,18.03772725502237,68184461.18709677,60-120
324,114.0,18.07708702596709,70921701.16403225,60-120
325,105.0,17.578646123885584,43083304.95008064,60-120
326,88.0,14.721414223820986,2474166.733145161,60-120
327,145.0,20.12243816992743,548357590.7283064,120-180
328,127.0,20.835793149143903,1119102821.652661,120-180
329,94.0,15.227474437381746,4104007.270443548,60-120
330,109.0,17.125624832091077,27388255.062016126,60-120
331,121.0,17.17101616283791,28660091.209838707,120-180
332,104.0,16.22801162843888,11161842.819032257,60-120
333,97.0,18.941393860504792,168322755.92443547,60-120
334,99.0,18.938028240656,167757197.7768145,60-120
335,100.0,18.278134884854182,86714778.67649193,60-120
336,91.0,13.450952274416904,694503.3566935483,60-120
337,97.0,16.49183857824145,14531635.33737903,60-120
338,89.0,14.571251174501885,2129187.8512903224,60-120
339,112.0,18.336663630233723,91941552.13419354,60-120
340,126.0,20.69366525104014,970833220.5904838,120-180
341,94.0,17.164606725439462,28476983.584677417,60-120
342,102.0,12.371638340211895,236012.09677419352,60-120
343,88.0,15.09279954853077,3586902.406290322,60-120
344,108.0,16.52329427679711,14996003.298508063,60-120
345,102.0,16.107506336548635,9894665.549999999,60-120
346,95.0,12.805133574641108,364081.7009677419,60-120
347,88.0,18.3751559316633,95549589.42374998,60-120
348,95.0,18.349281814802502,93109037.89354838,60-120
349,97.0,18.568123057814002,115886643.23721772,60-120
350,113.0,20.102928444728143,537762969.9421774,60-120
351,100.0,19.046938575176103,187059737.40637094,60-120
352,126.0,17.050381333750103,25403088.87254032,120-180
353,90.0,14.07007748189915,1289902.873830645,60-120
354,90.0,14.442248499781856,1871495.6833064514,60-120
355,94.0,15.304227385421099,4431405.611209677,60-120
356,90.0,18.5224327107704,110710883.79423386,60-120
357,103.0,17.596693107946685,43867887.043749996,60-120
358,114.0,16.388461084091716,13104432.42625,60-120
359,125.0,18.293094634436237,88021761.74576612,120-180
360,84.0,17.12239840960951,27300031.380120967,60-120
361,108.0,18.137031742282076,75303091.09169354,60-120
362,87.0,16.152530725995312,10350348.265967742,60-120
363,97.0,16.243472275780707,11335753.052782256,60-120
364,112.0,14.759483277156763,2570171.7338709673,60-120
365,124.0,19.512866281100454,298078156.76330644,120-180
366,99.0,19.65641327092774,344089814.8458064,60-120
367,120.0,17.030856084119044,24911898.1366129,60-120
368,89.0,17.07048100206262,25918848.467741933,60-120
369,95.0,14.7671061235859,2589838.621895161,60-120
370,129.0,20.137462333684823,556658405.2256451,120-180
371,93.0,17.45264827959472,37982963.17262097,60-120
372,86.0,13.66241525004821,858047.9391532257,60-120
373,86.0,16.99331740171307,23994073.053588707,60-120
374,119.0,16.241799018494742,11316801.281411288,60-120
375,94.0,12.897567331735196,399339.54810483864,60-120
376,110.0,17.480893422221676,39071092.224556446,60-120
377,120.0,15.947980475805515,8435676.529677419,60-120
378,125.0,13.90629235980165,1095030.045645161,120-180
379,106.0,16.873131481598136,21276877.584032256,60-120
380,85.0,16.71627043326578,18187960.70193548,60-120
381,90.0,17.33755349633392,33853518.518387094,60-120
382,106.0,16.884112147439538,21511799.30491935,60-120
383,89.0,13.02820452050884,455069.084516129,60-120
384,79.0,15.333111411934114,4561268.90733871,60-120
385,98.0,18.823823152927854,149651999.4368548,60-120
386,107.0,19.11016546841539,199268848.50302416,60-120
387,100.0,16.614111916942747,16421662.690524193,60-120
388,114.0,17.6012119292465,44066566.74705645,60-120
389,100.0,17.33300635633803,33699931.28629032,60-120
390,139.0,20.688160833499314,965504029.683387,120-180
391,172.0,20.337183913341885,679714838.7096773,120-180
392,90.0,18.275840933483945,86516087.17258063,60-120
393,130.0,18.006427943381144,66083387.09677419,120-180
394,101.0,16.131907790412505,10139079.677419353,60-120
395,111.0,20.888031211457363,1179116435.4838707,60-120
396,114.0,17.507436777262157,40122056.4516129,60-120
397,116.0,17.36885061397601,34929790.32258064,60-120
398,133.0,18.006427943381144,66083387.09677419,120-180
399,122.0,17.74691674789606,50978612.9032258,120-180
400,92.0,10.540183192711545,37804.49132653061,60-120
401,125.0,17.51655738109819,40489667.703571424,120-180
402,137.0,18.209996368049552,81002969.14285713,120-180
403,89.0,16.77114245154502,19213859.999489795,60-120
404,114.0,19.3994530119625,266118701.10459182,60-120
405,103.0,11.277816479866418,79048.4693877551,60-120
406,110.0,16.203949408385988,10896469.638775509,60-120
407,88.0,20.484130577266424,787308384.090306,60-120
408,116.0,19.38758165125613,262978187.977551,60-120
409,129.0,17.70421960466504,48847785.59234694,120-180
410,125.0,18.949681562992748,169723561.55969387,120-180
411,98.0,15.04977658652546,3435855.775,60-120
412,119.0,16.56401886662056,15619315.300510203,60-120
413,124.0,17.943349839565716,62043718.993367344,120-180
414,87.0,17.521305912697184,40682391.38520408,60-120
415,189.0,18.259478820344892,85112019.2494898,180-240
416,105.0,19.559802299379562,312402287.85408163,60-120
417,104.0,10.983982187929438,58922.72908163265,60-120
418,115.0,14.947368693669873,3101413.9974489794,60-120
419,140.0,19.115080848690717,200250741.88316324,120-180
420,160.0,16.203741908079515,10894208.85255102,120-180
421,101.0,19.4641950419544,283917721.7362245,60-120
422,110.0,17.354366791903317,34427519.634693876,60-120
423,103.0,18.674084000409525,128840272.88112244,60-120
424,130.0,19.157023984637178,208828517.9020408,120-180
425,94.0,17.11452950000798,27086052.89387755,60-120
426,106.0,19.782062578219705,390158091.67499995,60-120
427,105.0,16.828021110593543,20338396.498469386,60-120
428,93.0,13.92575489059463,1116550.8469387754,60-120
429,100.0,17.30013823080361,32610283.15510204,60-120
430,122.0,17.88929017936275,58778704.52704082,120-180
431,109.0,12.654498119803248,313168.95612244896,60-120
432,105.0,17.25601030360305,31202547.609693877,60-120
433,113.0,15.143545137316503,3773619.344897959,60-120
434,97.0,15.422860141458651,4989569.250510204,60-120
435,128.0,17.486412452737227,39287322.91785714,120-180
436,132.0,15.473156042736703,5246942.283673469,120-180
437,91.0,17.496567495653945,39688319.993367344,60-120
438,124.0,20.275760068816517,639220529.132653,120-180
439,100.0,15.102782046638051,3622887.9668367347,60-120
440,114.0,20.113730062601775,543603165.0443877,60-120
441,114.0,17.541507990461934,41512618.136224486,60-120
442,90.0,17.73036022950287,50141533.244897954,60-120
443,111.0,18.074342698895865,70727335.64285713,60-120
444,124.0,15.970772039527708,8630146.508163264,120-180
445,91.0,15.54351620571648,5629415.667857142,60-120
446,104.0,12.580034546364578,290696.35459183675,60-120
447,120.0,19.201648948142182,218358539.8892857,60-120
448,95.0,17.97487091937294,64030553.08571428,60-120
449,81.0,17.346246646289348,34149095.115816325,60-120
450,94.0,15.858235990467415,7711598.023979591,60-120
451,93.0,12.653471105881962,312847.49234693876,60-120
452,88.0,18.91084999690616,163259251.76785713,60-120
453,160.0,15.075694822724198,3526071.1581632653,120-180
454,124.0,16.511197735137287,14815696.264285713,120-180
455,159.0,19.46706845822431,284734708.74693877,120-180
456,95.0,20.12196648747932,548099001.0683674,60-120
457,112.0,19.05874189347522,189280744.87142855,60-120
458,104.0,18.373326105353243,95374910.13622448,60-120
459,122.0,18.4462576583843,102590681.02755101,120-180
460,81.0,20.083142865297134,527227586.01071423,60-120
461,100.0,16.168280889663546,10514658.50510204,60-120
462,90.0,19.279752851661122,236096895.2122449,60-120
463,132.0,18.849677523632824,153571608.8892857,120-180
464,87.0,18.419684510131304,99900426.2255102,60-120
465,111.0,12.181971650565394,195237.42295918366,60-120
466,117.0,18.094121721321525,72140179.47602041,60-120
467,100.0,17.600167852920226,44020581.89795918,60-120
468,113.0,12.348608306355873,230638.84081632653,60-120
469,137.0,19.237156612160867,226251237.95663264,120-180
470,127.0,15.697157096506565,6564304.348979591,120-180
471,89.0,16.761027093576228,19020484.607142854,60-120
472,106.0,20.890366729655195,1181873501.7122447,60-120
473,95.0,18.45475088605143,103465717.72091836,60-120
474,92.0,12.474113231872755,261480.04030612245,60-120
475,115.0,20.40943443479428,730642202.4785714,60-120
476,139.0,13.924930158664441,1115630.3714285714,120-180
477,69.0,11.352346585131642,85165.06428571428,60-120
478,100.0,16.913795851171255,22159920.918367345,60-120
479,132.0,18.9930391964378,177244234.69387755,120-180
480,94.0,15.452078955650807,5137509.339285714,60-120
481,92.0,16.68319990680364,17596312.25,60-120
482,105.0,19.894911712537954,436767560.1311224,60-120
483,133.0,18.69116464904639,131059850.26020408,120-180
484,125.0,18.862421205458165,155541199.8755102,120-180
485,87.0,13.756718098454044,942902.4392857143,60-120
486,99.0,16.86526228903509,21110102.789285712,60-120
487,60.0,17.514403485007385,40402551.02040816,0-60
488,127.0,15.149346140466784,3795573.739795918,120-180
489,121.0,19.73544385845232,372386875.025,120-180
490,102.0,18.501175355421935,108382300.64132653,60-120
491,94.0,17.985767628551073,64732090.68520408,60-120
492,97.0,19.01525819692408,181226501.59540814,60-120
493,103.0,17.080407452514535,26177411.817857143,60-120
494,105.0,18.596537208601397,119226691.39183673,60-120
495,97.0,14.123331623328855,1360457.5341836733,60-120
496,125.0,20.269724408036286,635374030.6122448,120-180
497,90.0,16.721616303612617,18285451.53622449,60-120
498,107.0,18.6721046900455,128585510.20408162,60-120
499,105.0,15.08284702144943,3551380.7214285713,60-120
500,111.0,12.14490763043805,188133.60051020407,60-120
501,142.0,17.338399149876324,33882158.97448979,120-180
502,107.0,15.813452933843156,7373867.83010204,60-120
503,118.0,16.824203695749596,20260904.405612245,60-120
504,102.0,18.37277659522316,95322515.05408163,60-120
505,95.0,17.565968883675556,42540574.971938774,60-120
506,87.0,15.114746138930206,3666492.8591836733,60-120
507,102.0,18.238257605407323,83324868.61734693,60-120
508,98.0,16.736964546098324,18568265.88010204,60-120
509,120.0,15.979589141597756,8706575.838265305,60-120
510,96.0,19.840548010078958,413657134.06734693,60-120
511,99.0,17.244091700764464,30832864.26785714,60-120
512,117.0,18.19807548268305,80043074.79591836,60-120
513,110.0,17.097318958241477,26623875.81632653,60-120
514,136.0,21.313349980494863,1804140215.7709184,120-180
515,100.0,17.801607345307872,53844312.864795916,60-120
516,97.0,13.09249282158289,485285.5801020408,60-120
517,106.0,18.921013822029668,164927051.50765306,60-120
518,127.0,18.25737973088582,84933548.88520408,120-180
519,145.0,16.947092775652305,22910199.80408163,120-180
520,101.0,17.72711444032772,49979048.2377551,60-120
521,88.0,17.484554221455603,39214385.77346939,60-120
522,82.0,20.563089456433197,851993500.6617347,60-120
523,113.0,17.856523747669392,56883947.848469384,60-120
524,109.0,17.71542945332104,49398442.5,60-120
525,121.0,17.20012093912662,29506494.19030612,120-180
526,97.0,18.358182727530235,93941492.62142856,60-120
527,89.0,10.217976085698846,27391.172959183674,60-120
528,107.0,18.81643245830188,148550044.33163264,60-120
529,99.0,18.088720173911703,71751561.39081632,60-120
530,103.0,14.241666999659364,1531360.325,60-120
531,100.0,20.2546728019308,625882243.4913265,60-120
532,105.0,19.485146991179242,289929106.63469386,60-120
533,135.0,20.517753157156516,814229770.2392857,120-180
534,94.0,10.796765384801658,48862.493877551016,60-120
535,82.0,16.678932082235182,17521374.301020406,60-120
536,95.0,16.36712903702035,12827848.59489796,60-120
537,107.0,15.937192824840915,8345164.479591836,60-120
538,123.0,17.908359339657775,59910320.25561224,120-180
539,91.0,16.696943408626527,17839816.668367345,60-120
540,108.0,17.924951306390064,60912642.551020406,60-120
541,81.0,18.79940637159945,146042228.1270408,60-120
542,123.0,17.077541526917184,26102496.70510204,120-180
543,97.0,16.737062267279253,18570080.481632654,60-120
544,114.0,10.750485010664233,46652.649999999994,60-120
545,75.0,18.888389473146308,159633236.99489796,60-120
546,97.0,18.708355043965778,133332297.0122449,60-120
547,94.0,11.85600164195668,140927.61122448978,60-120
548,102.0,17.987435594426326,64840151.699489795,60-120
549,98.0,16.042323682878212,9270275.743367346,60-120
550,95.0,15.813282827404718,7372613.594387755,60-120
551,113.0,19.556815373581706,311470557.5984694,60-120
552,90.0,16.863234166347716,21067332.297448978,60-120
553,85.0,15.3325790192263,4558841.1673469385,60-120
554,77.0,16.837048085744467,20522821.84744898,60-120
555,96.0,11.547775760663628,103546.46836734694,60-120
556,162.0,13.60562087599331,810673.6729591836,120-180
557,95.0,16.761027647704747,19020495.146938775,60-120
558,101.0,16.30351552163934,12037237.423469387,60-120
559,165.0,18.583248348369324,117652785.42397958,120-180
560,110.0,13.521177497598451,745028.3107142857,60-120
561,94.0,19.837651427698074,412460675.75765306,60-120
562,103.0,18.872547356530394,157124235.0632653,60-120
563,85.0,16.29295863980552,11910830.137755102,60-120
564,91.0,13.701519289197323,892265.7464285714,60-120
565,90.0,14.91472346163524,3001802.3862244897,60-120
566,116.0,17.155987274390576,28232582.433673467,60-120
567,124.0,16.508192207902734,14771234.13520408,120-180
568,106.0,12.799651325145266,362091.17551020405,60-120
569,109.0,14.642862270834023,2287253.4086734694,60-120
570,104.0,19.707132474730937,361991929.2785714,60-120
571,100.0,16.61753945726423,16478045.172959182,60-120
572,108.0,15.07205644963818,3513265.3061224488,60-120
573,92.0,15.802554808397943,7293942.801020408,60-120
574,87.0,16.49226902896153,14537891.836734693,60-120
575,111.0,15.074972194719077,3523524.040816326,60-120
576,104.0,12.44837726784711,254836.4556122449,60-120
577,120.0,17.908288174971418,59906056.908163264,60-120
578,142.0,17.801100659562945,53817037.62959184,120-180
579,156.0,18.98638511498847,176068752.33469388,120-180
580,189.0,20.051205803154083,510655525.85816324,180-240
581,113.0,19.737401255030335,373116497.6673469,60-120
582,102.0,15.879755896981049,7879349.415816326,60-120
583,102.0,16.800518050023456,19786650.478571426,60-120
584,108.0,10.887929401721571,53526.35357142857,60-120
585,111.0,15.942480609479519,8389408.78622449,60-120
586,102.0,18.886289278610885,159298327.95306122,60-120
587,145.0,18.68238284953539,129913947.8382653,120-180
588,130.0,17.8016362173906,53845867.48469388,120-180
589,111.0,15.895235563099753,8002268.029081632,60-120
590,93.0,19.147545186205935,206858426.2755102,60-120
591,127.0,17.191305551473675,29247526.134693876,120-180
592,96.0,16.785025204899174,19482461.428571425,60-120
593,119.0,17.324472694765035,33413571.066071425,60-120
594,96.0,16.859439690465255,20987544.285714284,60-120
596,125.0,21.27813628558849,1741715328.5714283,120-180
597,86.0,17.325451298441454,33446285.71428571,60-120
598,88.0,21.28928569714574,1761243088.813214,60-120
599,120.0,18.106494880907583,73038326.42857142,60-120
600,108.0,17.724646793536024,49855869.642857134,60-120
601,112.0,17.95405995786383,62711785.71428571,60-120
602,100.0,16.310942882816867,12126975.178214284,60-120
603,109.0,17.078591220509928,26129910.714285713,60-120
604,99.0,17.18475141633832,29056460.714285713,60-120
605,92.0,16.738913852939767,18604496.428571425,60-120
606,97.0,16.88500647143726,21531046.428571425,60-120
607,105.0,17.1100898875693,26966067.857142854,60-120
608,94.0,16.82704819467402,20318618.57142857,60-120
609,110.0,16.44898206075397,13922016.428571427,60-120
610,118.0,16.856447169528803,20924832.499999996,60-120
611,85.0,15.903830232666598,8071341.284285713,60-120
612,127.0,17.548594849755663,41807857.142857134,120-180
613,126.0,17.548594849755663,41807857.142857134,120-180
614,88.0,17.57669627986654,42999381.07142857,60-120
615,88.0,16.476196942030164,14306105.212142855,60-120
616,98.0,17.16072405004845,28366631.071428567,60-120
617,109.0,18.618991105097738,121934077.11001213,60-120
618,95.0,17.28014413923177,31964745.145631064,60-120
619,87.0,19.507209619732095,296396789.5151092,60-120
620,93.0,16.667129098243645,17315785.46820388,60-120
621,112.0,15.818601669069551,7411931.829793689,60-120
622,90.0,15.594941070306367,5926480.39993932,60-120
623,104.0,18.071319620338404,70513844.21432038,60-120
624,107.0,16.63790128853359,16817007.584951453,60-120
625,82.0,15.999210293769707,8879095.873786407,60-120
626,95.0,18.618829900360264,121914422.3433859,60-120
627,103.0,18.02583105926596,67378131.12864077,60-120
628,102.0,17.895197637459653,59126964.91504854,60-120
629,116.0,18.383117275935668,96313328.76213591,60-120
630,91.0,18.145281917747305,75926924.63592233,60-120
631,86.0,16.75403528252703,18887960.803276695,60-120
632,114.0,17.028829710950866,24861468.44660194,60-120
633,86.0,17.372493070176482,35057252.55078883,60-120
634,87.0,17.77729238599538,52550879.20606796,60-120
635,98.0,18.767950218882884,141519803.4383495,60-120
636,99.0,17.47984445493683,39030129.41510922,60-120
